scorer,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000,DLC_dlcrnetms5_Interbrain free interactionJan30shuffle1_200000
32,433.085,43.166,1.0,415.325,67.675,1.0,398.592,76.969,1.0,379.115,85.795,1.0,354.139,85.198,1.0,337.923,87.961,1.0,316.187,94.286,1.0,286.845,106.172,1.0,263.729,142.468,1.0,275.552,178.572,1.0,290.401,209.669,1.0,142.799,46.471,1.0,134.908,91.812,1.0,143.366,107.252,1.0,148.638,123.105,1.0,162.161,138.085,1.0,170.649,156.264,1.0,179.381,172.614,1.0,185.899,202.162,1.0,179.406,240.152,1.0,162.483,272.566,1.0,125.061,297.971,1.0
33,431.195,41.391,1.0,409.752,68.384,1.0,393.683,76.543,1.0,373.94,83.528,1.0,351.528,84.907,1.0,335.557,88.222,1.0,315.288,95.649,1.0,285.597,107.049,1.0,262.474,142.332,1.0,275.315,176.705,1.0,290.848,209.729,1.0,153.705,42.654,1.0,136.164,87.976,1.0,145.119,102.705,1.0,149.293,121.321,1.0,161.147,136.573,1.0,169.647,155.626,1.0,178.823,172.996,1.0,185.645,201.447,1.0,179.48,239.619,1.0,165.532,272.632,1.0,125.105,297.808,1.0
34,422.24,41.236,1.0,400.87,66.318,1.0,383.179,75.095,1.0,368.019,82.839,1.0,350.94,86.301,1.0,331.662,87.863,1.0,312.06,94.267,1.0,282.06,108.398,1.0,264.019,142.29,1.0,273.711,176.784,1.0,290.321,209.29,1.0,152.319,39.566,1.0,136.744,83.969,1.0,142.095,101.862,1.0,151.748,121.715,1.0,159.183,134.024,1.0,169.387,155.392,1.0,177.828,174.443,1.0,184.881,202.841,1.0,179.721,240.24,1.0,165.707,273.076,1.0,125.062,297.749,1.0
35,402.331,40.165,1.0,389.446,70.528,1.0,371.865,81.072,1.0,359.899,87.952,1.0,346.283,90.25,1.0,326.657,97.405,1.0,303.39,108.638,1.0,278.353,123.519,1.0,263.36,161.419,1.0,276.734,195.15,1.0,302.401,227.788,1.0,151.794,30.575,1.0,140.907,75.299,1.0,142.927,97.235,1.0,150.442,116.437,1.0,159.866,133.872,1.0,168.704,152.491,1.0,177.665,175.282,1.0,184.189,202.992,1.0,178.664,240.029,1.0,165.991,272.8,1.0,125.039,297.787,1.0
36,411.944,68.207,1.0,379.333,68.721,1.0,369.111,80.466,1.0,352.188,88.58,1.0,338.359,95.679,1.0,323.828,107.293,1.0,305.194,119.471,1.0,280.232,139.165,1.0,265.871,175.397,1.0,285.397,210.749,1.0,310.65,241.279,1.0,154.065,31.379,1.0,140.349,75.651,1.0,142.739,97.404,1.0,149.998,116.348,1.0,159.998,133.772,1.0,169.169,152.509,1.0,177.331,175.342,1.0,184.313,202.938,1.0,178.692,240.118,1.0,166.02,272.785,1.0,125.021,297.782,1.0
37,379.99,30.566,1.0,376.526,70.181,1.0,365.385,84.925,1.0,349.633,91.005,1.0,336.184,100.179,1.0,321.675,109.116,1.0,303.471,117.518,1.0,280.119,143.968,1.0,267.617,177.27,1.0,288.634,212.497,1.0,313.757,246.349,1.0,154.284,31.268,1.0,140.145,75.578,1.0,142.631,97.212,1.0,149.85,116.048,1.0,160.02,133.54,1.0,169.012,152.275,1.0,177.242,174.944,1.0,183.979,202.529,1.0,178.382,239.788,1.0,166.103,272.317,1.0,125.018,297.817,1.0
38,380.437,31.369,1.0,375.42,71.91,1.0,364.256,85.252,1.0,348.058,90.565,1.0,335.798,98.806,1.0,321.671,108.908,1.0,303.939,117.906,1.0,280.208,145.69,1.0,268.01,178.264,1.0,286.849,214.227,1.0,313.324,249.114,1.0,153.752,31.711,1.0,140.356,75.892,1.0,142.806,97.758,1.0,149.904,116.309,1.0,159.456,133.385,1.0,168.905,152.476,1.0,177.225,174.835,1.0,183.939,202.619,1.0,178.326,239.812,1.0,166.42,272.611,1.0,124.941,297.841,1.0
39,378.524,33.011,1.0,371.61,71.15,1.0,355.013,83.73,1.0,342.769,91.336,1.0,332.828,101.76,1.0,318.795,111.553,1.0,303.355,123.147,1.0,277.695,149.491,1.0,265.292,182.151,1.0,278.291,216.58,1.0,307.259,251.482,1.0,153.048,32.372,1.0,141.126,76.677,1.0,142.979,94.925,1.0,150.306,116.691,1.0,159.416,133.654,1.0,168.825,152.73,1.0,177.428,174.811,1.0,183.897,202.754,1.0,178.144,239.869,1.0,166.426,272.504,1.0,124.979,297.773,1.0
40,379.427,32.492,1.0,365.652,69.612,1.0,351.312,83.073,1.0,342.408,91.916,1.0,331.432,103.727,1.0,318.067,115.932,1.0,299.905,129.325,1.0,276.386,151.095,1.0,262.328,184.734,1.0,276.402,220.812,1.0,300.404,257.531,1.0,153.157,32.876,1.0,140.257,75.995,1.0,142.265,98.176,1.0,149.445,116.427,1.0,159.016,134.56,1.0,168.948,153.425,1.0,176.902,176.203,1.0,183.152,203.877,1.0,177.898,240.391,1.0,166.174,272.199,1.0,124.988,297.655,1.0
41,363.283,31.77,1.0,362.794,68.828,1.0,353.836,81.493,1.0,340.637,96.207,1.0,330.544,107.855,1.0,316.695,118.774,1.0,302.298,135.66,1.0,277.251,158.167,1.0,260.654,190.23,1.0,269.869,225.981,1.0,292.665,258.938,1.0,152.969,32.988,1.0,139.851,76.45,1.0,141.777,96.292,1.0,149.694,117.799,1.0,158.968,134.939,1.0,168.669,153.418,1.0,176.367,175.622,1.0,182.724,203.615,1.0,178.104,240.319,1.0,166.667,271.647,1.0,125.001,297.657,1.0
42,346.462,30.814,1.0,354.891,70.689,1.0,348.535,87.043,1.0,336.544,98.953,1.0,325.992,112.32,1.0,318.138,122.323,1.0,300.946,132.471,1.0,278.025,163.517,1.0,259.036,190.974,1.0,261.729,229.554,1.0,282.333,268.115,1.0,152.885,32.748,1.0,139.884,76.287,1.0,141.541,96.262,1.0,149.591,118.039,1.0,158.89,135.172,1.0,168.413,153.178,1.0,176.27,175.49,1.0,182.122,203.53,1.0,177.817,240.693,1.0,166.264,271.635,1.0,124.999,297.643,1.0
43,333.135,32.146,1.0,346.33,74.011,1.0,341.537,92.876,1.0,334.258,108.655,1.0,326.555,122.754,1.0,319.051,133.425,1.0,314.851,146.761,1.0,295.394,179.507,1.0,276.351,207.398,1.0,268.006,248.965,1.0,283.58,286.76,1.0,157.071,33.206,1.0,140.809,77.049,1.0,142.802,96.597,1.0,149.025,119.209,1.0,158.575,135.478,1.0,168.853,154.386,1.0,175.908,175.309,1.0,181.946,202.846,1.0,178.071,240.316,1.0,166.392,271.5,1.0,124.992,297.644,1.0
44,320.413,37.416,1.0,335.245,78.69,1.0,335.329,97.183,1.0,333.497,113.36,1.0,328.897,127.799,1.0,327.183,141.68,1.0,314.174,159.173,1.0,310.516,188.799,1.0,292.163,214.249,1.0,271.115,258.825,1.0,285.701,293.865,1.0,159.816,36.758,1.0,141.026,77.517,1.0,142.669,97.108,1.0,147.565,119.653,1.0,155.633,136.227,1.0,167.954,154.964,1.0,174.68,174.919,1.0,181.123,202.991,1.0,177.388,240.266,1.0,166.131,271.25,1.0,124.958,297.598,1.0
45,293.405,41.538,1.0,324.452,76.635,1.0,327.578,96.893,1.0,331.757,113.904,1.0,331.3,129.777,1.0,331.695,146.354,1.0,326.788,167.282,1.0,324.77,195.79,1.0,313.525,222.442,1.0,297.378,258.739,1.0,297.703,311.95,1.0,163.672,41.383,1.0,140.561,82.419,1.0,143.476,98.622,1.0,148.16,121.888,1.0,159.49,135.636,1.0,168.609,156.229,1.0,173.98,175.312,1.0,180.965,202.906,1.0,177.425,239.844,1.0,165.293,269.831,1.0,125.062,297.476,1.0
46,274.757,53.745,1.0,310.329,79.694,1.0,320.115,95.474,1.0,324.808,110.206,1.0,330.115,127.908,1.0,333.891,143.811,1.0,332.088,169.22,1.0,327.272,195.691,1.0,314.435,224.455,1.0,300.314,259.487,1.0,296.704,312.584,1.0,161.75,40.932,1.0,140.055,82.879,1.0,142.841,98.899,1.0,148.194,122.832,1.0,159.645,136.26,1.0,168.42,155.902,1.0,173.179,174.953,1.0,179.93,203.367,1.0,176.277,239.31,1.0,165.911,269.446,1.0,125.005,297.356,1.0
47,257.666,71.327,1.0,304.0,88.285,1.0,316.906,95.78,1.0,326.591,110.124,1.0,333.805,128.822,1.0,337.92,144.78,1.0,339.154,164.593,1.0,335.049,198.637,1.0,327.085,228.867,1.0,311.089,265.751,1.0,299.541,310.837,1.0,156.465,35.129,1.0,137.521,81.991,1.0,141.663,97.378,1.0,147.995,120.707,1.0,155.827,136.3,1.0,167.823,155.242,1.0,173.718,174.356,1.0,179.293,203.359,1.0,175.12,239.17,1.0,165.689,268.984,1.0,125.198,297.088,1.0
48,238.05,82.18,1.0,280.06,76.567,1.0,304.224,85.445,1.0,319.591,101.792,1.0,332.983,118.107,1.0,340.024,139.682,1.0,343.79,163.916,1.0,344.769,193.026,1.0,337.42,225.156,1.0,325.782,261.028,1.0,307.257,303.268,1.0,155.331,34.068,1.0,139.011,77.504,1.0,141.758,97.714,1.0,147.919,120.784,1.0,158.541,135.767,1.0,167.921,155.58,1.0,173.154,174.703,1.0,178.656,203.358,1.0,175.176,239.045,1.0,165.678,268.497,1.0,125.206,297.099,1.0
49,217.029,92.58,1.0,254.733,81.425,1.0,280.963,86.594,1.0,305.729,95.852,1.0,325.259,109.12,1.0,342.187,126.097,1.0,352.099,147.262,1.0,358.031,177.129,1.0,353.212,209.431,1.0,344.729,247.404,1.0,330.315,290.496,1.0,155.449,34.476,1.0,139.346,76.742,1.0,140.906,96.395,1.0,147.326,119.824,1.0,158.467,135.689,1.0,167.592,155.651,1.0,173.03,174.609,1.0,178.745,203.114,1.0,174.645,239.574,1.0,165.726,268.546,1.0,125.305,297.112,1.0
50,211.311,100.29,1.0,244.921,87.553,1.0,266.8,88.184,1.0,289.713,92.813,1.0,315.698,98.858,1.0,337.013,109.086,1.0,355.449,123.612,1.0,368.618,150.845,1.0,370.929,179.121,1.0,361.893,220.939,1.0,359.821,266.903,1.0,147.815,36.128,0.9909999966621399,139.744,76.86,1.0,142.155,95.593,1.0,147.113,118.765,1.0,155.868,136.666,1.0,166.486,154.422,1.0,173.455,174.369,1.0,177.32,203.461,1.0,171.717,238.623,1.0,166.042,267.588,1.0,124.538,297.184,1.0
51,206.355,110.956,1.0,239.004,94.32,1.0,260.717,90.956,1.0,286.289,92.05,1.0,308.28,91.895,1.0,338.864,98.141,1.0,362.223,109.348,1.0,379.731,131.999,1.0,379.778,174.095,1.0,373.203,205.036,1.0,360.069,244.768,1.0,164.34,46.217,0.9769999980926514,139.696,81.383,1.0,143.747,96.298,1.0,146.648,118.508,1.0,153.869,134.954,1.0,168.202,152.641,1.0,173.657,174.896,1.0,174.882,203.5,1.0,171.075,238.545,1.0,165.863,268.239,1.0,124.56,297.121,1.0
52,202.465,118.773,1.0,231.165,97.852,1.0,254.162,90.703,1.0,285.95,90.571,1.0,308.753,86.898,1.0,330.118,85.789,1.0,359.933,98.366,1.0,382.531,117.518,1.0,386.423,159.841,1.0,378.719,191.166,1.0,,,1.0,154.57,44.966,0.3400000035762787,141.199,81.596,1.0,143.844,97.665,1.0,145.38,117.803,1.0,155.03,136.9,1.0,166.544,153.722,1.0,174.633,175.942,1.0,173.17,203.758,1.0,169.139,238.372,1.0,164.237,267.708,1.0,124.758,297.095,1.0
53,198.228,114.502,1.0,231.755,95.597,1.0,256.303,88.962,1.0,283.664,89.602,1.0,307.685,82.512,1.0,330.366,82.819,1.0,360.59,91.38,1.0,383.732,112.752,1.0,393.574,143.807,1.0,387.281,179.116,1.0,370.73,222.788,0.8420000076293945,151.867,46.056,0.9959999918937683,137.05,82.329,1.0,140.285,98.375,1.0,144.24,119.889,1.0,156.589,136.328,1.0,166.492,153.851,1.0,174.532,175.522,1.0,172.422,203.67,1.0,168.892,237.991,1.0,163.754,267.58,1.0,124.778,297.096,1.0
54,190.627,111.514,1.0,227.271,95.8,1.0,254.241,89.002,1.0,277.398,88.858,1.0,306.777,82.672,1.0,329.1,82.707,1.0,356.17,90.165,1.0,382.828,111.321,1.0,393.231,144.291,1.0,386.246,190.835,1.0,366.14,226.837,0.9399999976158142,133.697,43.754,1.0,131.453,87.65,1.0,137.286,106.793,1.0,146.44,121.753,1.0,156.758,139.151,1.0,167.039,156.028,1.0,175.151,173.884,1.0,171.977,205.336,1.0,169.291,239.039,1.0,164.794,268.914,1.0,125.48,296.98,1.0
55,190.333,107.276,1.0,232.173,91.92,1.0,255.656,86.94,1.0,278.03,87.619,1.0,304.235,83.229,1.0,326.711,81.552,1.0,353.111,89.839,1.0,382.46,104.4,1.0,392.925,145.39,1.0,395.483,177.814,1.0,,,1.0,94.469,63.284,1.0,116.189,100.692,1.0,129.734,114.763,1.0,146.807,126.234,1.0,156.778,139.849,1.0,166.562,157.025,1.0,171.389,173.66,1.0,174.7,205.369,1.0,171.2,239.385,1.0,165.637,269.567,1.0,125.312,297.944,1.0
56,188.819,103.131,1.0,230.984,90.255,1.0,256.256,85.533,1.0,277.71,88.181,1.0,302.404,83.18,1.0,327.795,81.555,1.0,347.38,88.267,1.0,378.271,105.321,1.0,392.683,131.452,1.0,396.544,178.153,1.0,,,1.0,,,1.0,115.851,111.6,1.0,127.704,119.296,1.0,147.956,127.7,1.0,158.072,138.623,1.0,168.856,157.753,1.0,176.693,175.962,1.0,179.976,203.238,1.0,174.831,238.989,1.0,164.842,268.658,1.0,125.228,297.756,1.0
57,187.886,114.039,1.0,222.677,98.078,1.0,244.383,90.196,1.0,273.197,88.571,1.0,299.715,82.246,1.0,324.139,79.894,1.0,350.642,86.288,1.0,377.302,102.177,1.0,396.008,125.509,1.0,400.376,160.734,1.0,389.612,194.897,1.0,59.778,131.564,0.1889999955892563,97.074,130.304,1.0,115.624,133.47,1.0,135.448,138.674,1.0,153.36,146.105,1.0,166.887,161.417,1.0,183.672,178.934,1.0,179.923,211.114,1.0,175.849,239.022,1.0,161.824,259.82,1.0,125.148,297.635,1.0
58,186.644,122.637,0.9980000257492065,209.695,100.832,1.0,235.515,92.908,1.0,259.796,87.763,1.0,293.343,81.466,1.0,314.63,83.312,1.0,342.377,81.102,1.0,373.348,89.416,1.0,401.488,111.59,1.0,414.074,136.374,1.0,407.546,177.611,1.0,52.976,171.71,1.0,84.677,153.252,1.0,105.211,158.346,1.0,128.139,155.822,1.0,146.57,158.197,1.0,168.237,162.115,1.0,184.389,179.342,1.0,186.896,202.636,1.0,183.184,227.573,1.0,175.322,259.357,1.0,149.944,304.386,1.0
59,169.434,138.17,1.0,198.446,114.061,1.0,220.354,102.519,1.0,251.741,87.699,1.0,278.741,84.104,1.0,307.333,78.28,1.0,328.924,69.603,1.0,358.12,76.609,1.0,388.636,80.019,1.0,410.989,106.564,1.0,418.019,139.863,1.0,28.514,191.818,1.0,64.236,179.103,1.0,84.282,176.053,1.0,106.816,171.144,1.0,127.072,166.914,1.0,144.021,173.41,1.0,164.566,169.741,1.0,174.582,197.085,1.0,168.114,222.522,1.0,159.608,258.672,1.0,137.191,304.118,1.0
60,162.286,157.016,1.0,191.044,127.418,1.0,211.793,111.157,1.0,236.185,99.26,1.0,263.64,87.716,1.0,286.577,79.184,1.0,310.147,74.742,1.0,340.72,76.59,1.0,373.813,81.859,1.0,401.302,105.751,1.0,408.313,147.446,1.0,35.765,226.671,1.0,58.444,202.075,1.0,75.948,189.971,1.0,96.336,182.476,1.0,114.685,174.489,1.0,136.242,170.634,1.0,155.652,171.896,1.0,173.242,202.328,1.0,180.21,226.894,1.0,,,1.0,,,1.0
61,153.893,164.751,1.0,183.423,131.546,1.0,205.787,119.859,1.0,229.96,106.494,1.0,257.674,93.038,1.0,279.524,88.163,1.0,300.142,80.983,1.0,334.494,89.457,1.0,358.611,95.776,1.0,386.626,123.105,1.0,396.282,162.202,1.0,36.574,261.391,1.0,50.78,219.131,0.7990000247955322,67.657,207.26,1.0,83.989,195.841,1.0,101.972,182.243,1.0,119.474,175.274,1.0,143.662,168.275,0.8970000147819519,171.651,195.455,1.0,181.954,221.454,1.0,185.751,248.816,1.0,174.584,285.79,1.0
62,163.108,170.433,1.0,186.468,135.373,1.0,205.9,122.913,1.0,229.885,104.649,1.0,257.371,92.779,1.0,278.451,88.911,1.0,301.101,83.317,1.0,333.159,88.281,1.0,357.223,99.462,1.0,384.271,120.158,1.0,399.079,159.707,1.0,98.424,269.119,1.0,57.784,262.347,1.0,63.067,243.316,1.0,67.59,217.764,1.0,67.253,204.905,1.0,89.098,195.34,1.0,,,1.0,133.56,187.39,0.9980000257492065,153.449,215.895,0.9929999709129333,156.898,227.026,0.3700000047683716,,,1.0
63,182.488,177.052,1.0,195.585,136.574,1.0,212.753,118.741,1.0,230.926,104.528,1.0,257.36,90.355,1.0,277.686,85.287,1.0,300.398,77.249,1.0,329.869,83.177,1.0,359.32,95.129,1.0,386.521,112.228,1.0,406.252,146.824,1.0,75.191,337.667,1.0,59.122,302.338,1.0,50.878,282.4,1.0,46.533,264.361,1.0,44.538,240.291,1.0,50.786,220.523,1.0,53.889,198.681,1.0,86.045,188.983,1.0,116.267,211.861,1.0,126.116,241.695,0.9990000128746033,,,1.0
64,177.486,194.017,1.0,201.868,138.919,1.0,210.796,118.649,1.0,225.881,97.868,1.0,254.32,85.283,1.0,280.315,76.621,1.0,298.526,68.721,1.0,338.437,78.703,1.0,364.94,83.289,1.0,387.635,107.822,1.0,408.796,145.594,1.0,,,1.0,78.606,320.941,1.0,66.525,304.33,1.0,51.026,284.639,1.0,43.107,266.601,1.0,39.6,250.997,1.0,34.121,235.543,1.0,47.406,206.226,1.0,72.104,201.539,0.9950000047683716,,,1.0,,,1.0
65,179.777,208.66,1.0,200.434,153.361,1.0,207.668,128.054,1.0,219.91,104.875,1.0,240.526,88.544,1.0,264.825,78.257,1.0,286.388,72.614,1.0,320.98,70.179,1.0,360.197,76.412,1.0,395.326,88.651,1.0,418.439,120.217,1.0,117.874,339.556,1.0,92.347,311.666,1.0,73.733,303.787,1.0,56.536,292.271,1.0,43.749,271.308,1.0,38.484,252.936,1.0,29.629,238.333,1.0,46.401,204.49,1.0,74.547,199.09,1.0,98.761,204.47,0.9940000176429749,,,1.0
66,,,1.0,201.886,169.66,1.0,204.732,145.334,1.0,221.64,121.713,1.0,244.277,97.485,1.0,263.387,85.892,1.0,285.387,76.942,1.0,319.063,74.3,1.0,356.88,70.021,1.0,391.855,84.087,1.0,414.99,112.403,1.0,129.219,326.901,1.0,98.383,306.07,1.0,78.252,298.896,1.0,60.699,286.919,1.0,43.901,271.473,1.0,36.477,254.102,1.0,27.844,238.947,1.0,36.248,205.249,1.0,66.629,194.647,1.0,91.873,192.033,0.9950000047683716,108.632,217.552,0.5270000100135803
67,180.797,228.389,1.0,195.903,190.725,1.0,202.472,171.439,1.0,217.4,141.501,1.0,236.454,114.397,1.0,255.492,99.207,1.0,270.29,90.529,1.0,300.183,78.257,1.0,334.967,71.691,1.0,374.278,77.526,1.0,409.107,98.563,1.0,129.543,327.565,1.0,96.21,303.669,1.0,79.347,294.797,1.0,63.019,287.661,1.0,46.705,269.759,1.0,36.283,254.766,1.0,27.789,238.994,1.0,35.409,205.771,1.0,49.734,184.794,1.0,82.564,186.002,1.0,113.799,204.695,1.0
68,168.064,235.432,1.0,179.1,194.194,1.0,190.092,172.945,1.0,209.18,146.362,1.0,229.149,129.846,1.0,247.945,107.981,1.0,259.409,98.644,1.0,291.258,80.427,1.0,326.241,77.068,1.0,357.19,75.654,1.0,387.085,88.915,1.0,134.775,328.887,1.0,97.495,305.688,1.0,80.58,297.809,1.0,62.954,288.764,1.0,44.722,273.725,1.0,35.699,254.845,1.0,27.712,238.971,1.0,35.794,204.398,1.0,67.156,184.487,1.0,102.341,181.412,0.9990000128746033,,,1.0
69,,,1.0,175.126,183.835,1.0,189.337,164.043,1.0,203.248,140.731,1.0,223.173,124.721,1.0,237.271,106.981,1.0,250.443,89.416,1.0,277.144,72.335,1.0,308.073,64.955,1.0,344.66,63.07,1.0,378.714,84.726,1.0,133.28,324.688,1.0,99.051,304.668,1.0,79.463,298.045,1.0,62.344,288.71,1.0,46.908,269.843,1.0,35.938,254.838,1.0,28.052,239.207,1.0,34.733,203.326,1.0,63.517,184.544,1.0,92.507,175.018,0.9909999966621399,,,1.0
70,131.782,196.811,1.0,169.577,175.935,1.0,185.347,165.033,1.0,205.7,144.147,1.0,224.54,123.522,1.0,244.809,101.864,1.0,254.989,92.554,1.0,289.924,74.784,1.0,325.011,75.786,1.0,358.545,82.837,1.0,390.869,108.701,1.0,136.228,319.843,1.0,100.224,302.933,1.0,80.572,297.65,1.0,62.566,289.343,1.0,46.066,270.328,1.0,33.333,255.979,1.0,26.251,237.826,1.0,32.66,201.513,1.0,66.747,183.346,1.0,,,1.0,,,1.0
71,120.187,196.068,1.0,159.328,177.929,1.0,183.68,166.93,1.0,205.118,146.359,1.0,224.986,126.287,1.0,241.957,110.606,1.0,256.695,95.897,1.0,288.919,82.737,1.0,327.862,82.813,1.0,360.405,93.311,1.0,394.362,119.847,1.0,135.939,304.581,1.0,101.017,298.292,1.0,81.808,296.696,1.0,63.325,291.589,1.0,46.357,270.753,1.0,33.508,255.779,1.0,25.276,238.456,1.0,28.828,200.913,1.0,54.919,181.678,1.0,68.79,179.59,0.3199999928474426,,,1.0
72,136.743,187.717,1.0,175.288,167.954,1.0,190.829,156.944,1.0,210.868,143.051,1.0,226.002,126.885,1.0,245.485,106.138,1.0,259.192,95.475,1.0,293.328,80.42,1.0,325.712,81.435,1.0,364.382,91.236,1.0,394.737,115.912,1.0,142.227,294.042,1.0,102.783,288.682,1.0,82.664,295.864,1.0,63.568,289.006,1.0,46.802,271.489,1.0,32.319,256.859,1.0,25.142,238.537,1.0,27.615,198.943,1.0,53.819,178.621,1.0,68.865,173.145,0.2199999988079071,,,1.0
73,133.852,167.259,1.0,176.251,154.926,1.0,196.518,146.605,1.0,215.568,137.043,1.0,229.42,122.301,1.0,247.939,105.039,1.0,266.459,88.128,1.0,300.48,77.01,1.0,331.998,81.442,1.0,366.81,88.576,1.0,398.505,115.147,1.0,145.217,291.776,1.0,104.65,288.384,1.0,83.571,295.768,1.0,63.965,289.487,1.0,47.275,271.742,1.0,32.419,257.126,1.0,24.642,237.866,1.0,26.043,199.583,1.0,49.155,177.98,1.0,69.124,168.069,1.0,,,1.0
74,138.671,163.971,1.0,173.342,148.463,1.0,195.267,144.967,1.0,217.596,136.41,1.0,232.4,122.835,1.0,248.906,105.45,1.0,267.65,90.658,1.0,301.621,79.29,1.0,332.313,81.148,1.0,369.107,90.88,1.0,398.969,116.413,1.0,145.944,292.59,1.0,105.493,288.934,1.0,83.642,296.343,1.0,63.096,290.436,1.0,47.412,272.996,1.0,32.337,258.493,1.0,24.363,237.679,1.0,26.083,199.581,1.0,48.414,179.387,1.0,77.783,169.568,1.0,116.075,165.377,0.1420000046491623
75,148.15,147.586,1.0,177.415,138.411,1.0,200.706,138.246,1.0,215.562,130.562,1.0,236.706,118.694,1.0,252.906,105.323,1.0,270.984,87.271,1.0,304.663,76.236,1.0,338.844,80.737,1.0,369.845,90.704,1.0,403.06,111.46,1.0,,,1.0,104.964,289.739,1.0,83.728,296.531,1.0,62.536,290.467,1.0,47.265,273.111,1.0,31.843,258.711,1.0,24.281,238.14,1.0,25.874,200.007,1.0,48.569,179.543,1.0,77.465,166.038,1.0,,,1.0
